Maturity Stage (Days),Initial Moisture Level (%),Temperature (°C),Humidity (%),Current Moisture Level (%),Drying Time (hrs),Estimated Oil Yield (kg)
98,66.85269115759593,25.631222095371953,73.33304452276147,8.0,49.55808472837416,4.6000000000000005
97,69.10066330944328,29.06436320413702,69.39985600673971,8.0,43.92653681139114,4.6000000000000005
104,52.75017361793555,32.13029813216708,66.54275428588326,8.0,28.40555607924067,4.6000000000000005
100,63.28978154314277,32.90277972332456,57.09862487455219,8.0,31.494464418162167,4.6000000000000005
106,53.10410031873999,31.90945951362071,72.54918037811309,8.0,30.31412492568264,4.6000000000000005
112,50.88398794354879,32.19704840837982,66.78480516522767,8.0,27.22096354315428,4.6000000000000005
114,58.575429878586476,36.31023663152405,54.50174060743234,8.0,25.47252965837883,4.6000000000000005
107,63.133983591767134,35.02476994096837,58.481448812255664,8.0,29.88392286540788,4.6000000000000005
108,65.98053486782378,31.728044250395318,77.53981124465133,8.0,40.78709114705221,4.6000000000000005
118,64.65219794018503,32.852710070843024,56.50965782742414,8.0,32.141978114882214,4.6000000000000005
102,58.61396212350659,28.137419492033768,78.47665006823794,8.0,40.443461877384415,4.6000000000000005
100,62.3702576218221,38.09837921675295,78.13850877156125,8.0,32.00166721978056,4.6000000000000005
92,66.22841187308612,27.927080206288778,60.445639608342326,8.0,40.29916394443701,4.6000000000000005
104,54.52500634415193,35.99070067584388,57.636029519136365,8.0,24.349601449401398,4.6000000000000005
115,50.0046352345976,36.18779363011332,59.99825060525166,8.0,22.343897974556395,4.6000000000000005
98,66.76549448703895,37.16449358972558,68.1525990111292,8.0,32.6945604837742,4.6000000000000005
105,66.89600329685462,38.21758930572647,76.74660046509868,8.0,34.18195544333646,4.6000000000000005
99,68.80481295481745,27.351343211096328,44.21233528893366,8.0,36.652627685843164,4.6000000000000005
111,65.4509064678608,31.519098305415685,66.82224090121258,8.0,37.263760682834885,4.6000000000000005
95,63.14086777562596,29.344710694219785,65.7659845428137,8.0,38.068238593109434,4.6000000000000005
93,50.63868208536805,39.287518397473676,71.25084531018734,8.0,23.028836635982117,4.6000000000000005
91,52.032005433329154,31.435714410122017,64.73291753984107,8.0,28.123619745130725,4.6000000000000005
93,56.215993093657396,32.587482762101615,61.14393341033855,8.0,28.778232238629325,4.6000000000000005
99,56.9179047849409,30.116345410623985,76.53304118162868,8.0,35.96727809594951,4.6000000000000005
93,53.932020446907245,28.90127943731483,41.08256975834978,8.0,25.332135605795248,4.6000000000000005
98,64.01031712065398,35.92017187118958,55.11111066202943,8.0,28.68245357745984,4.6000000000000005
95,50.31050058573142,28.12862291519413,63.3835817096751,8.0,29.84612222541235,4.6000000000000005
105,57.97317918969686,38.63523240703289,48.11108044765414,13.557168093449079,22.20800554812389,4.322141595327547
95,68.38006547335081,29.245695733093118,47.251848546179936,8.0,35.137231178815114,4.6000000000000005
107,67.74241584584712,39.21546966721318,63.962942139003395,8.0,30.382748674458718,4.6000000000000005
112,57.327841361493164,25.89910315701451,77.87541355170384,8.0,42.621868533734926,4.6000000000000005
100,66.14187604259774,33.768746351526396,49.222508196257635,8.0,29.896637992493748,4.6000000000000005
105,62.32881126735039,37.557844365719625,61.32174872620766,8.0,28.180429847914947,4.6000000000000005
90,69.22211002772914,30.416283391554654,41.4584837117556,8.0,32.21544934075957,4.6000000000000005
115,69.39738647624362,28.831740134484512,50.471702179748064,8.0,37.4421551553745,4.6000000000000005
109,58.04130593712898,38.743916652656765,66.97714080669577,8.0,26.440165176550064,4.6000000000000005
113,62.02615379857331,25.244965656655754,60.47886368237947,8.0,41.375810462387626,4.6000000000000005
90,56.03291214457281,33.5151534890131,43.59465093180034,9.08494646066191,23.47398284195545,4.545752676966905
93,68.55405193496026,37.715757070557146,78.01420929382105,8.0,35.9680262048196,4.6000000000000005
111,54.85041337602209,39.39605942113177,49.27992178802086,13.527577909271145,20.661417733375472,4.323621104536443
104,66.3157109336263,31.571105027055054,69.87822941810747,8.0,38.750218891557225,4.6000000000000005
104,68.42421476822173,25.839289682308724,47.855455788004136,8.0,40.04548310568918,4.6000000000000005
102,66.07574877535913,38.42277403392818,53.020886459309295,11.57538161368889,27.25018358083512,4.421230919315556
100,68.84651492557119,27.02024139988187,71.80628540903363,8.0,48.00143619591317,4.6000000000000005
98,62.04702774210539,30.974132830290976,44.80120120265681,8.0,28.948398859305062,4.6000000000000005
94,61.02825169255522,30.137142388680942,57.31272338568541,8.0,33.044143854801014,4.6000000000000005
100,53.207386843926805,29.36257948831961,78.50755098640117,8.0,34.624371136085166,4.6000000000000005
95,66.44875841029682,32.84613634999965,54.482888346846835,8.0,32.536753514515354,4.6000000000000005
91,62.97740681927101,30.194032539989347,49.56017737795695,8.0,31.723919761464703,4.6000000000000005
117,59.58034766566388,39.05669339050241,44.706648122645746,15.8042239254682,21.88806187009784,4.209788803726591
115,60.03777030784586,33.03232034449498,72.45400883838028,8.0,33.75908400564396,4.6000000000000005
102,68.25912381262235,38.707142999023645,52.87811880276926,12.20303993823925,28.02804193719155,4.389848003088038
116,65.09304576277141,36.1713147437964,75.41001836100548,8.0,34.64090245044255,4.6000000000000005
92,65.56707273883134,35.5889729607004,78.5873815745219,8.0,36.39947273555346,4.6000000000000005
116,61.84774835027986,28.69442642417209,62.98986317890417,8.0,37.10628973772919,4.6000000000000005
97,60.597944694302555,32.13723421848502,68.76072539955044,8.0,34.015054132905824,4.6000000000000005
103,63.351044614471945,31.06317336692007,45.42964913624249,8.0,29.757838109000502,4.6000000000000005
99,57.66050426211282,34.373789412961294,78.88840605088205,8.0,32.58634226205858,4.6000000000000005
112,66.08528208496969,35.489475164735865,60.09097661534641,8.0,31.532347135457098,4.6000000000000005
93,69.45002157998209,30.979032778923887,74.94089117510694,8.0,43.37074013580168,4.6000000000000005
103,57.61357497278867,30.296604163210446,50.2996190626946,8.0,28.743781401302094,4.6000000000000005
115,63.142666054755296,30.16587444649873,67.92283920759016,8.0,37.72313834238311,4.6000000000000005
102,56.36623012665579,38.453154051116925,79.07174437968722,8.0,28.410540642860873,4.6000000000000005
92,66.51192423327987,35.47394154192632,74.17429140881248,8.0,35.84302653140821,4.6000000000000005
106,56.01424370755231,27.931273391247394,68.8225586929791,8.0,35.74508265150558,4.6000000000000005
114,57.7976598889592,34.3368675114202,56.911155092692354,8.0,27.133719583692905,4.6000000000000005
100,61.70179727846313,27.132161754576867,61.56906953151164,8.0,38.64437458123031,4.6000000000000005
109,54.566499272000115,39.46923117995651,75.50955110469332,8.0,25.913719192100952,4.6000000000000005
118,57.4418888144464,26.279826722220978,75.83896455260694,8.0,41.431031031798874,4.6000000000000005
90,69.63971583685247,38.50819243937328,46.75552865041614,15.433220547155543,27.103247644848466,4.228338972642223
109,55.4017897180652,29.194554354784064,63.981179835645925,8.0,32.38650517584136,4.6000000000000005
95,61.938726892460096,33.95373887601717,75.34093778512985,8.0,34.84528939085867,4.6000000000000005
112,62.81958866435925,27.07372702114475,60.02912617483487,8.0,38.988222819347584,4.6000000000000005
116,69.9630585921812,30.29805541061168,71.23289914475242,8.0,43.38869930628199,4.6000000000000005
102,62.1429398453509,31.52862322392864,79.57637291516895,8.0,38.94042565709116,4.6000000000000005
117,62.64438080522477,37.58149550268814,66.60905063889794,8.0,29.671654216064447,4.6000000000000005
95,52.573458785780296,29.12458721548131,44.616517414598235,8.0,25.340872522601117,4.6000000000000005
98,66.54544146629512,32.20237916731245,77.33481359707933,8.0,40.51262009349932,4.6000000000000005
111,65.73080746677093,28.174835975656613,42.6048397864503,8.0,33.20610745148,4.6000000000000005
95,59.91294098371734,35.292253959139586,48.42641671527822,9.240018000867636,25.336461491424853,4.537999099956618
108,57.51552567888078,39.91951019788029,49.85290203597494,14.165942514469407,21.674791582205685,4.29170287427653
93,62.61186226746356,25.968536582977233,60.05947074441134,8.0,40.504658847666974,4.6000000000000005
101,69.15653341938417,37.3695366431134,72.6897455670222,8.0,35.13754878505864,4.6000000000000005
93,67.34327372418998,28.680996294596966,57.028928413217514,8.0,38.753996295973934,4.6000000000000005
109,67.11916443815863,25.404309644448567,48.20934216067133,8.0,39.99555617603853,4.6000000000000005
108,66.37999212173324,30.390378984288738,43.46560902588991,8.0,31.420840992010675,4.6000000000000005
109,68.20773011422882,27.162562131787993,49.352199082129935,8.0,38.53869943949559,4.6000000000000005
97,53.965007734612875,25.984602455892322,71.08847486248328,8.0,37.48453420782546,4.6000000000000005
93,53.494501106701065,31.093777134710308,58.2672890498483,8.0,27.721755997276148,4.6000000000000005
111,51.30008889753623,35.283319862584925,57.69729451561715,8.0,23.12928397397484,4.6000000000000005
114,69.96493778048941,31.744087234773517,55.58354018489475,8.0,36.06761642624719,4.6000000000000005
109,69.53600590391085,29.677616974205417,62.05308635250317,8.0,40.65951094163429,4.6000000000000005
107,57.70935337791583,28.030498185742104,47.54562919633605,8.0,30.27283964097342,4.6000000000000005
90,55.263156070094176,39.35032485835398,47.689352365745734,14.196468733865942,20.533343668114117,4.290176563306703
109,67.56822477947269,36.01610125709149,40.64913156740442,15.093562617843652,26.237331080814517,4.245321869107818
115,58.769862325231834,33.549962290216605,59.06712108393523,8.0,28.88323593048309,4.6000000000000005
118,60.9230495922791,37.12561508401942,66.10754981936753,8.0,28.964745245671203,4.6000000000000005
109,65.21227621785135,27.93960550063836,57.439718818376164,8.0,38.5009875028957,4.6000000000000005
98,61.168125715461635,34.908127387698734,54.849908036312186,8.0,27.94672370183903,4.6000000000000005
92,63.79895745313924,31.81160137600166,71.20962019328822,8.0,37.20623218629502,4.6000000000000005
99,69.23388342364946,35.60815357654789,63.3980326456785,8.0,34.12604171962023,4.6000000000000005
103,60.621321826819525,28.230838731343916,60.976777972807525,8.0,36.199963479732055,4.6000000000000005
115,53.24394164845869,35.80547061359103,77.03523571580297,8.0,28.091394174341794,4.6000000000000005
113,56.0755160237262,29.21372033710309,43.595671315997,8.0,26.954476363561266,4.6000000000000005
105,68.62737908026739,34.783909185030815,71.14422360905911,8.0,36.95142278533995,4.6000000000000005
115,62.09032619514821,29.937305085840734,65.23751283724118,8.0,36.43668200083276,4.6000000000000005
102,68.99986298649075,27.602150642345833,43.81008983439244,8.0,36.2805229432785,4.6000000000000005
97,65.18823774432862,37.80660374565309,71.4633502356729,8.0,32.15306311340705,4.6000000000000005
113,69.3957201290703,35.261267587315984,48.13598630081984,9.590855283855262,29.902432422607518,4.520457235807237
95,63.47230169534804,33.522407334205596,50.68804553506312,8.0,29.15794731227218,4.6000000000000005
106,64.03467973830199,27.01694010292849,57.717947828988784,8.0,39.0973078369372,4.6000000000000005
95,68.38712534800996,37.803601230539854,64.92724404474053,8.0,32.12715168850845,4.6000000000000005
107,54.92012321420071,34.81478368577386,48.70259991078543,8.362362956050951,23.278880129074878,4.581881852197452
99,63.4772744273925,25.280024567571786,41.51633786776881,8.0,35.14587064419826,4.6000000000000005
107,52.00632547440884,29.11676652209582,73.23542161341118,8.0,32.5945932952945,4.6000000000000005
108,63.03284945689538,35.569562421176116,74.41564358491726,8.0,33.686548569899266,4.6000000000000005
118,51.03888203158699,33.410524613031335,47.60908511932827,8.0,22.004219956309477,4.6000000000000005
93,63.45671185788967,35.86146537169759,64.05916224456817,8.0,30.86699205436649,4.6000000000000005
100,56.018024204511846,33.248414521609185,75.15565850995945,8.0,31.631652729108776,4.6000000000000005
102,67.85481892076322,39.017233831252405,57.057169971666184,10.373536606183073,28.740641157290074,4.481323169690846
106,52.448108404107515,33.24584429796597,57.91593548652328,8.0,25.24873040696389,4.6000000000000005
93,61.661486398634665,30.932649151459422,58.095695640213236,8.0,32.81648276439496,4.6000000000000005
105,60.22219213461982,39.21324068953503,42.317154836985594,17.192046210547097,21.51507296203636,4.140397689472645
